0,0.095422905982906,0,0.00187103737221384
10,0.095422905982906,0,0.00370538773712937
20,0.095422905982906,0,0.00550377044783088
30,0.095422905982906,0,0.00726689075244019
40,0.095422905982906,0,0.00899544007068462
50,0.095422905982906,0,0.0106900962650419
60,0.095422905982906,0,0.0123515239065686
70,0.0950796581196581,0,0.0136936840489515
80,0.0950796581196581,-0.00153435538636864,0.0129594384465906
90,0.095422905982906,0,0.0116102044948484
100,0.0950796581196581,0,0.0170529055449401
110,0.095422905982906,0.00153435538636864,0.0202285819804577
120,0.0950796581196581,0,0.0252223351004086
130,0.095422905982906,0,0.0230727319220596
140,0.0950796581196581,-0.00153435538636864,0.0228456226754747
150,0.095422905982906,0,0.0207426217015361
160,0.095422905982906,-0.00306871077273728,0.0235925691572527
170,0.0957661538461538,-0.00153435538636864,0.0194138414738916
180,0.0957661538461538,-0.00460306615910592,0.0213663254601497
190,0.0961094017094017,-0.00460306615910592,0.0158062845862472
200,0.0964526495726496,-0.00613742154547457,0.014935274223435
210,0.0967958974358974,-0.00613742154547457,0.0133793114191701
220,0.0967958974358974,-0.00613742154547457,0.0145400622409415
230,0.0967958974358974,-0.00613742154547457,0.0155469342600402
240,0.0971391452991453,-0.00767177693184321,0.0153305855704978
250,0.0974823931623932,-0.00767177693184321,0.0132788852198552
260,0.0974823931623932,-0.00920613231821185,0.01302337050531
270,0.097825641025641,-0.0107404877045805,0.00875206422909431
280,0.097825641025641,-0.0107404877045805,0.0051244293289443
290,0.0981688888888889,-0.0107404877045805,0.004969620852856
300,0.097825641025641,-0.0122748430909491,0.00486959071542034
310,0.0981688888888889,-0.0122748430909491,0.000412286934213838
320,0.0981688888888889,-0.0107404877045805,0.00161855510592983
330,0.0985121367521367,-0.0122748430909491,0.0052726189545479
340,0.0981688888888889,-0.0122748430909491,0.0031959349029576
350,0.0985121367521367,-0.0122748430909491,0.00174434294039569
360,0.0981688888888889,-0.0138091984773178,0.00121283685258785
370,0.0985121367521367,-0.0138091984773178,-0.00338752242993321
380,0.0985121367521367,-0.0153435538636864,-0.0047419216902842
390,0.0985121367521367,-0.0138091984773178,-0.00739691902987795
400,0.0985121367521367,-0.0153435538636864,-0.00555769682920678
410,0.0985121367521367,-0.0153435538636864,-0.00869814562185478
420,0.0985121367521367,-0.0168779092500551,-0.0110097823323215
430,0.0985121367521367,-0.0168779092500551,-0.0152535359579445
440,0.0985121367521367,-0.0184122646364237,-0.017658122510706
450,0.0981688888888889,-0.0184122646364237,-0.0222796939192615
460,0.0981688888888889,-0.0184122646364237,-0.0246843620017578
470,0.097825641025641,-0.0184122646364237,-0.0254999682447618
480,0.097825641025641,-0.0184122646364237,-0.0268595024811018
490,0.0974823931623932,-0.0184122646364237,-0.0276391892610451
500,0.0971391452991453,-0.0168779092500551,-0.0280399903537956
510,0.0967958974358974,-0.0168779092500551,-0.0257534584004069
520,0.0964526495726496,-0.0168779092500551,-0.0264846554448966
530,0.0961094017094017,-0.0168779092500551,-0.0281969672052779
540,0.0957661538461538,-0.0168779092500551,-0.0298824345755195
550,0.0957661538461538,-0.0168779092500551,-0.0312548934296471
560,0.0950796581196581,-0.0168779092500551,-0.0320539817537598
570,0.0950796581196581,-0.0168779092500551,-0.0342372023608867
580,0.0943931623931624,-0.0168779092500551,-0.0352712348761136
590,0.0940499145299145,-0.0168779092500551,-0.037691523275769
600,0.0933634188034188,-0.00767177693184321,-0.032536604782605
610,0.0930201709401709,-0.0168779092500551,-0.0175136764407669
620,0.0926769230769231,-0.0168779092500551,-0.0375461415156416
630,0.0923336752136752,-0.0168779092500551,-0.045047924620637
640,0.0919904273504274,-0.0168779092500551,-0.046477014914023
650,0.0916471794871795,-0.0199466200227923,-0.0503052311199492
660,0.0909606837606838,-0.0168779092500551,-0.0578637175347534
670,0.0906174358974359,-0.0199466200227923,-0.0566763672823455
680,0.0895876923076923,-0.0168779092500551,-0.0627193280071552
690,0.0889011965811966,-0.0168779092500551,-0.0604498051985116
700,0.0882147008547008,-0.0138091984773178,-0.0592127925747542
710,0.0875282051282051,-0.0138091984773178,-0.0537786494143656
720,0.0864984615384615,-0.0122748430909491,-0.0534733301729414
730,0.0858119658119658,-0.0122748430909491,-0.0530386171301622
740,0.0851254700854701,-0.0122748430909491,-0.0547521728518876
750,0.0844389743589744,-0.0122748430909491,-0.0571543515686116
760,0.0837524786324786,-0.0122748430909491,-0.0595228894423899
770,0.0834092307692308,-0.0122748430909491,-0.0615717556110291
780,0.0823794871794872,-0.0122748430909491,-0.0630407187113932
790,0.0820362393162393,-0.0153435538636864,-0.068307826586079
800,0.0806632478632479,-0.0122748430909491,-0.0761706112628087
810,0.0799767521367521,-0.0122748430909491,-0.0742677067309434
820,0.0792902564102564,-0.0122748430909491,-0.0749706603219684
830,0.0782605128205128,-0.0122748430909491,-0.0773775045488874
840,0.0772307692307692,-0.00767177693184321,-0.0772465619368763
850,0.0765442735042735,-0.00613742154547457,-0.0670229449940449
860,0.0755145299145299,-0.00920613231821185,-0.0645328480864664
870,0.0744847863247863,-0.00613742154547457,-0.0723958898785543
880,0.0734550427350427,-0.00767177693184321,-0.0707391768495663
890,0.072768547008547,-0.00613742154547457,-0.0745592914217768
900,0.0724252991452991,-0.00920613231821185,-0.0753769621456737
910,0.0713955555555555,-0.00613742154547457,-0.0808482663122222
